kabupaten_kota,kecamatan,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,banjir,lat,long,jumlah_penduduk,rainfall_intensity,is_rainy_season,elevation_slope_ratio,vegetation_moisture,population_density_proxy,extreme_rainfall
kota tangerang,cipondoh,36.049,87.738,39.7,11.897,Built-up,0.22,0.115,37.087,2023,1,0,-6.1862,106.683,231127.0,2.368161083969878,1,10.669955156950673,8.15914,17920.989377374583,0
kota tangerang,jatiuwung,33.18,81.529,38.78,20.101,Built-up,0.213,0.172,37.087,2023,1,0,-6.198,106.5753,107510.0,2.385283791691047,1,17.151023890784984,7.8995310000000005,5095.019193403156,0
kota tangerang,karangtengah,36.234,83.548,39.28,13.076,Built-up,0.26,0.156,37.087,2023,1,0,-6.2101,106.7097,117440.0,2.2438631358435837,1,11.311418685121108,9.64262,8343.279340721796,0
kota tangerang,karawaci,34.033,83.897,39.41,16.788,Built-up,0.253,0.102,37.087,2023,1,0,-6.1812,106.618,193480.0,2.394799189335769,1,15.234119782214155,9.383011000000002,10876.995727456711,0
kota tangerang,larangan,36.606,84.235,41.09,21.351,Built-up,0.177,0.155,37.09,2023,1,0,-6.2392,106.733,163375.0,2.239935116736691,1,18.485714285714284,6.56493,7309.516352735895,0
kota tangerang,neglasari,34.273,87.72,37.04,11.542,Built-up,0.305,0.072,37.087,2023,1,0,-6.1429,106.6302,124907.0,2.486887987979474,1,10.766791044776118,11.311535000000001,9959.097432626375,0
kota tangerang,periuk,33.59,84.002,38.95,12.531,Built-up,0.24,0.129,37.087,2023,1,0,-6.1675,106.5943,144640.0,2.4285053483665795,1,11.099202834366697,8.90088,10689.527751090089,0
kota tangerang,pinang,35.182,80.049,38.4,19.041,Built-up,0.29,0.132,37.087,2023,1,0,-6.2153,106.6662,186671.0,2.2123984301586423,1,16.82067137809187,10.755230000000001,9314.455366498678,0
kota tangerang,tangerang,34.353,83.119,39.25,17.193,Built-up,0.245,0.112,37.087,2023,1,0,-6.1888,106.6406,165575.0,2.351115888326309,1,15.461330935251798,9.086315,9101.027867861265,0
tangerang selatan,ciputat,34.907,83.282,37.71,44.431,Built-up,0.301,0.212,40.439,2023,1,0,-6.3082,106.7277,224048.0,2.3193806221628095,1,36.65924092409241,12.172139,4931.610574277476,0
tangerang selatan,ciputattimur,36.243,85.25,38.29,41.355,Built-up,0.313,0.245,40.509,2023,1,0,-6.2988,106.7556,170001.0,2.289020755578229,1,33.21686746987951,12.679317,4013.7173887380477,0
tangerang selatan,pamulang,35.501,83.757,38.07,59.039,Built-up,0.325,0.233,40.458,2023,1,1,-6.3395,106.7391,326296.0,2.294649461658585,1,47.882400648824,13.14885,5434.734089508486,0
tangerang selatan,pondokaren,34.814,83.462,38.26,28.61,Built-up,0.3,0.18,40.11,2023,1,1,-6.2664,106.7114,297400.0,2.3304294410007262,1,24.24576271186441,12.033,10043.904086457278,0
tangerang selatan,serpong,34.975,83.158,36.24,42.596,Built-up,0.359,0.214,40.422,2023,1,0,-6.3113,106.6807,165000.0,2.3115496872828354,1,35.08731466227347,14.511497999999998,3784.7508945774844,0
tangerang selatan,serpongutara,34.491,82.151,37.73,26.59,Built-up,0.308,0.18,38.732,2023,1,0,-6.2536,106.663,139215.0,2.314699501282015,1,22.533898305084747,11.929456,5045.849945632475,0
tangerang selatan,setu,35.958,82.48,35.04,54.164,Tree cover,0.472,0.359,40.422,2023,1,0,-6.3462,106.6764,165907.0,2.2317224958060504,1,39.85577630610744,19.079183999999998,3007.523022260895,0
tangerang,balaraja,33.356,81.518,35.39,20.277,Built-up,0.415,0.173,37.105,2023,1,0,-6.2048,106.4427,124129.0,2.372744207707533,1,17.286445012787723,15.398574999999997,5833.952154909057,0
tangerang,cikupa,33.939,83.639,37.21,25.2,Built-up,0.347,0.147,37.093,2023,1,1,-6.218,106.5159,209140.0,2.393857866567446,1,21.97035745422842,12.871271,7982.442748091603,0
tangerang,cisauk,32.721,77.928,33.19,51.37,Tree cover,0.495,0.313,40.422,2023,1,0,-6.3391,106.6302,91438.0,2.3109634945582873,1,39.12414318354912,20.008889999999997,1745.999618101967,0
tangerang,cisoka,32.849,79.483,32.79,26.713,Tree cover,0.518,0.26,37.064,2023,1,0,-6.2598,106.4167,97591.0,2.3481639043989486,1,21.200793650793653,19.199152,3521.488110273157,0
tangerang,curug,32.407,79.606,37.25,30.753,Built-up,0.339,0.142,38.174,2023,1,0,-6.2426,106.5661,176617.0,2.382913760589098,1,26.929071803852892,12.940986,5562.21459389664,0
tangerang,gunungkaler,33.612,81.867,31.3,8.194,Cropland,0.488,0.068,37.105,2023,1,1,-6.0957,106.3742,56160.0,2.3652779382872993,1,7.6722846441947565,18.107239999999997,6108.331520556884,0
tangerang,jambe,32.773,78.67,31.85,43.823,Tree cover,0.623,0.302,38.195,2023,1,0,-6.3238,106.4992,55650.0,2.3293755366713054,1,33.65821812596006,23.795485,1241.5500970483904,0
tangerang,jayanti,33.792,81.517,34.3,18.626,Tree cover,0.484,0.144,37.105,2023,1,0,-6.2068,106.3983,70728.0,2.342981145090825,1,16.281468531468533,17.95882,3603.790889636197,0
tangerang,kelapadua,32.598,77.585,37.53,27.206,Built-up,0.326,0.146,37.992,2023,1,0,-6.2426,106.6094,167553.0,2.309214834216322,1,23.73996509598604,12.385392,5940.331844288449,0
tangerang,kemiri,33.879,84.27,31.55,5.064,Cropland,0.418,0.09,37.105,2023,1,0,-6.0878,106.4638,61384.0,2.416066974397202,1,4.645871559633028,15.509889999999999,10122.69129287599,0
tangerang,kosambi,35.177,92.806,38.15,3.034,Built-up,0.217,0.058,37.087,2023,1,0,-6.0809,106.685,111705.0,2.565331564253531,1,2.867674858223062,8.047879,27690.877540902333,0
tangerang,kresek,33.635,83.068,32.98,11.706,Cropland,0.429,0.093,37.105,2023,1,1,-6.1444,106.4044,71795.0,2.398383138443771,1,10.709972552607502,15.918044999999998,5650.480088147332,0
tangerang,kronjo,32.86,80.508,31.91,4.048,Cropland,0.433,0.069,37.105,2023,1,1,-6.0703,106.4282,65599.0,2.3776727702303604,1,3.7867165575304025,16.066464999999997,12995.047543581617,0
tangerang,legok,31.361,80.255,33.41,43.009,Tree cover,0.543,0.179,40.422,2023,1,0,-6.3048,106.565,124324.0,2.4799913476097766,1,36.47921967769296,21.949146,2824.9676202594924,0
tangerang,mauk,32.873,85.231,30.95,3.228,Cropland,0.317,0.07,37.091,2023,1,0,-6.058,106.5207,91382.0,2.5161928379535325,1,3.0168224299065423,11.757847,21613.52885525071,0
tangerang,mekarbaru,32.681,78.495,31.53,4.93,Cropland,0.397,0.066,37.105,2023,1,0,-6.062,106.3871,44152.0,2.3305424423265344,1,4.624765478424014,14.730685,7445.531197301855,0
tangerang,pagedangan,31.139,77.352,34.7,39.721,Tree cover,0.427,0.198,40.347,2023,1,0,-6.2973,106.6175,111222.0,2.406795482124522,1,33.15609348914858,17.228169,2731.317993173056,0
tangerang,pakuhaji,33.543,88.865,32.65,3.922,Cropland,0.385,0.061,37.087,2023,1,1,-6.0602,106.6063,127330.0,2.572590684074921,1,3.696512723845429,14.278495000000001,25869.5652173913,0
tangerang,panongan,32.538,82.563,33.0,36.953,Tree cover,0.499,0.192,39.907,2023,1,0,-6.2789,106.5262,129996.0,2.4617747033216055,1,31.0008389261745,19.913593,3425.1837799383447,0
tangerang,pasarkemis,33.207,84.465,37.17,14.061,Built-up,0.333,0.127,37.087,2023,1,1,-6.1589,106.5525,255345.0,2.4692314438565206,1,12.476486246672582,12.349971000000002,16954.05351570281,0
tangerang,rajeg,33.476,85.342,33.66,8.659,Cropland,0.444,0.105,37.095,2023,1,0,-6.1163,106.5103,188209.0,2.4754031790230884,1,7.836199095022625,16.47018,19485.35045035718,0
tangerang,sepatan,33.005,85.255,36.69,8.849,Built-up,0.307,0.052,37.087,2023,1,0,-6.1183,106.5801,112289.0,2.507131304219967,1,8.411596958174904,11.385709,11401.055944765965,0
tangerang,sepatantimur,33.734,87.231,35.41,9.449,Built-up,0.327,0.066,37.087,2023,1,0,-6.1199,106.6084,105994.0,2.5114009328035927,1,8.863977485928705,12.127449000000002,10143.93721887262,0
tangerang,sindangjaya,33.183,84.027,34.24,17.038,Tree cover,0.531,0.132,37.098,2023,1,0,-6.1689,106.4989,95575.0,2.4581517128397157,1,15.051236749116606,19.699038,5298.536423106774,0
tangerang,solear,32.938,78.447,32.68,39.539,Tree cover,0.472,0.297,37.044,2023,1,0,-6.3069,106.4215,101969.0,2.3114797572043138,1,30.48496530454896,17.484768,2515.3309159081377,0
tangerang,sukadiri,33.349,87.361,32.73,4.864,Cropland,0.363,0.063,37.087,2023,1,0,-6.0699,106.559,66679.0,2.543334594893593,1,4.575729068673565,13.462581,11370.907230559345,0
tangerang,sukamulya,33.161,81.653,33.4,14.287,Cropland,0.46,0.136,37.105,2023,1,0,-6.1604,106.4362,74309.0,2.3902403325429584,1,12.576584507042252,17.0683,4860.9275855301885,0
tangerang,teluknaga,33.988,91.26,34.52,3.313,Permanent water bodies,0.348,0.071,37.087,2023,1,1,-6.0499,106.6582,167977.0,2.608322853549789,1,3.093370681605976,12.906276,38946.672849524686,0
tangerang,tigaraksa,32.924,79.706,33.42,29.506,Tree cover,0.501,0.225,37.122,2023,1,1,-6.2657,106.4673,163531.0,2.3495460440985734,1,24.086530612244896,18.598122,5360.617583426211,0
depok,beji,37.88,90.005,37.26,78.676,Built-up,0.317,0.279,40.535,2023,1,0,-6.3731,106.819,156512.0,2.3149434156378597,1,61.513682564503526,12.849594999999999,1964.3556403433906,0
depok,bojongsari,38.512,82.291,36.11,87.016,Built-up,0.401,0.265,40.434,2023,1,0,-6.3943,106.7378,128079.0,2.0826837416481068,1,68.78735177865613,16.214034,1455.1786038902017,0
depok,cilodong,39.057,78.214,36.77,106.017,Built-up,0.321,0.295,40.535,2023,1,1,-6.4303,106.8379,161689.0,1.9525675911825646,1,81.86640926640926,13.011735,1510.8721044320062,0
depok,cimanggis,36.083,85.445,37.84,74.634,Built-up,0.286,0.278,40.535,2023,1,0,-6.3677,106.8694,236198.0,2.3041555429711726,1,58.39906103286385,11.593009999999998,3122.9076870190656,0
depok,cinere,36.445,85.89,37.78,54.274,Built-up,0.319,0.287,40.535,2023,1,0,-6.3315,106.7894,84101.0,2.2937641874749635,1,42.17094017094018,12.930665,1521.5291095270832,0
depok,cipayung,38.557,76.779,36.71,106.638,Built-up,0.379,0.3,40.535,2023,1,0,-6.4297,106.8028,308484.0,1.9409712566675934,1,82.02923076923076,15.362765,2865.9395380813467,0
depok,limo,37.328,85.975,36.55,73.923,Built-up,0.361,0.284,40.535,2023,1,0,-6.3686,106.7808,98758.0,2.2431381757461906,1,57.572429906542055,14.633134999999998,1318.1266099862526,0
depok,pancoranmas,38.083,81.193,37.0,89.403,Built-up,0.309,0.285,40.535,2023,1,0,-6.3984,106.7998,239940.0,2.0774505539492876,1,69.57431906614786,12.525314999999999,2654.115460770107,0
depok,sawangan,37.75,78.814,35.58,91.287,Tree cover,0.421,0.296,40.534,2023,1,0,-6.4067,106.7641,170342.0,2.033909677419355,1,70.4375,17.064814,1845.785430233944,0
depok,sukmajaya,37.692,82.61,38.12,88.001,Built-up,0.302,0.34,40.535,2023,1,0,-6.3973,106.8436,248803.0,2.135066680450739,1,65.67238805970149,12.24157,2795.507915641397,0
depok,tapos,38.287,78.995,36.01,98.048,Built-up,0.392,0.278,40.535,2023,1,0,-6.4192,106.8805,254663.0,2.010716012930486,1,76.71987480438185,15.889719999999999,2571.106938050238,0
bekasi,babelan,38.939,104.934,31.35,3.768,Cropland,0.285,0.07,37.667,2023,1,1,-6.1257,107.0341,256183.0,2.6273567189964697,1,3.5214953271028033,10.735095,53729.656040268455,1
bekasi,bojongmangu,35.627,66.62,29.69,48.869,Tree cover,0.688,0.584,37.818,2023,1,0,-6.4389,107.1778,30251.0,1.818876784885467,1,30.85164141414141,26.018783999999997,606.6093164089916,0
bekasi,cabangbungin,35.963,101.093,31.21,3.757,Cropland,0.396,0.053,37.67,2023,1,1,-6.0781,107.1363,60214.0,2.734978221464708,1,3.5679012345679015,14.917320000000002,12657.977717048561,1
bekasi,cibarusah,35.512,65.101,31.14,52.034,Cropland,0.651,0.394,37.818,2023,1,0,-6.434,107.1108,102578.0,1.7830028483786151,1,37.32711621233859,24.619518,1934.1931591054795,0
bekasi,cibitung,33.303,89.506,34.38,14.027,Cropland,0.324,0.106,37.701,2023,1,1,-6.2357,107.1004,255947.0,2.6092761566043787,1,12.68264014466546,12.215124000000001,17032.47487855194,0
bekasi,cikarangbarat,33.883,82.878,36.1,29.644,Built-up,0.324,0.174,37.812,2023,1,1,-6.2973,107.0941,211039.0,2.375885101625433,1,25.250425894378193,12.251088,6886.796762824697,0
bekasi,cikarangpusat,28.595,60.153,34.66,34.68,Built-up,0.36,0.347,37.818,2023,1,0,-6.3596,107.1836,68445.0,2.0325392802838316,1,25.746102449888642,13.614479999999999,1918.3015695067265,0
bekasi,cikarangselatan,32.414,72.69,35.35,41.443,Built-up,0.339,0.306,37.818,2023,1,0,-6.3385,107.1279,171742.0,2.1754354462201473,1,31.732771822358345,12.820302,4046.4151921400467,0
bekasi,cikarangtimur,26.17,62.16,33.4,15.164,Cropland,0.37,0.085,37.977,2023,1,1,-6.2885,107.209,110191.0,2.2878174457121823,1,13.976036866359447,14.05149,6817.062608265281,0
bekasi,cikarangutara,29.354,74.12,37.74,17.902,Built-up,0.317,0.13,37.804,2023,1,1,-6.2754,107.1556,239769.0,2.4418528035843714,1,15.842477876106198,11.983868000000001,12684.848164215426,0
bekasi,karangbahagia,29.268,80.089,32.21,10.334,Cropland,0.497,0.08,37.67,2023,1,1,-6.2172,107.197,133153.0,2.6459957711114046,1,9.568518518518518,18.72199,11748.103052761602,0
bekasi,kedungwaringin,28.609,71.695,30.68,10.722,Cropland,0.523,0.076,38.595,2023,1,1,-6.2516,107.2483,76652.0,2.4213921442804547,1,9.964684014869887,20.185185,6539.157140419724,0
bekasi,muaragembong,37.84,104.133,29.09,1.597,Permanent water bodies,0.356,0.046,37.66,2023,1,1,-6.0033,107.0499,43722.0,2.6810762100926877,1,1.5267686424474187,13.406959999999998,16835.579514824796,1
bekasi,pebayuran,32.104,87.122,32.13,7.055,Cropland,0.345,0.061,37.72,2023,1,0,-6.1593,107.2485,110356.0,2.6317665538907686,1,6.649387370405278,13.013399999999999,13700.310366232154,0
bekasi,serangbaru,34.183,67.594,31.66,47.778,Tree cover,0.53,0.25,37.818,2023,1,0,-6.3956,107.1143,152783.0,1.921211948952619,1,38.2224,20.04354,3132.2112427733814,0
bekasi,setu,36.13,78.753,33.31,51.932,Tree cover,0.435,0.202,37.876,2023,1,0,-6.3637,107.0373,165907.0,2.1210072717479127,1,43.204658901830285,16.47606,3134.3421748658657,0
bekasi,sukakarya,32.858,89.796,31.62,5.911,Cropland,0.393,0.05,37.67,2023,1,1,-6.1449,107.1856,15753.0,2.6521353889774946,1,5.629523809523809,14.804310000000001,2279.4096368108812,0
bekasi,sukatani,31.538,85.394,32.16,9.292,Cropland,0.363,0.08,37.67,2023,1,1,-6.1918,107.1559,102679.0,2.624439117339726,1,8.603703703703703,13.67421,9976.583754372328,0
bekasi,sukawangi,36.49,101.553,30.97,3.12,Cropland,0.348,0.044,37.67,2023,1,1,-6.1187,107.091,54097.0,2.708802347292611,1,2.9885057471264367,13.10916,13130.339805825242,1
bekasi,tambelang,33.298,92.652,31.69,5.555,Cropland,0.286,0.072,37.67,2023,1,1,-6.167,107.1273,43986.0,2.7013820047816197,1,5.181902985074626,10.77362,6710.297482837529,0
bekasi,tambunselatan,34.39,91.385,36.65,20.065,Built-up,0.266,0.152,37.757,2023,1,1,-6.2571,107.0543,416552.5,2.5822266176886126,1,17.417534722222225,10.043362,19774.626157132683,0
bekasi,tambunutara,36.348,98.755,34.61,8.214,Built-up,0.314,0.091,37.67,2023,1,1,-6.1927,107.0611,193581.0,2.644184427546321,1,7.528872593950505,11.828380000000001,21009.44215324506,1
bekasi,tarumajaya,38.477,104.169,31.51,2.309,Cropland,0.285,0.051,37.492,2023,1,1,-6.1219,106.9975,123032.0,2.638726346986853,1,2.1969552806850623,10.685219999999997,37181.021456633425,1
kota bekasi,bantargebang,35.77,80.746,36.75,46.555,Built-up,0.306,0.262,39.758,2023,1,0,-6.3385,106.9912,113988.0,2.1959749796029366,1,36.88985736925515,12.165948,2396.9719272421407,0
kota bekasi,bekasibarat,36.433,95.786,38.96,17.765,Built-up,0.195,0.161,37.412,2023,1,1,-6.2336,106.9628,266287.0,2.5588651724414286,1,15.301464254952627,7.29534,14190.620836664002,0
kota bekasi,bekasiselatan,35.333,91.342,38.78,22.99,Built-up,0.246,0.103,39.455,2023,1,1,-6.2582,106.9778,214493.0,2.514023064431784,1,20.84315503173164,9.705929999999999,8940.933722384327,0
kota bekasi,bekasitimur,35.621,93.859,37.4,19.269,Built-up,0.206,0.113,37.722,2023,1,1,-6.2421,107.0191,273703.0,2.562982987903115,1,17.312668463611857,7.770732,13503.52755439341,0
kota bekasi,bekasiutara,36.528,96.101,38.54,13.259,Built-up,0.215,0.12,37.574,2023,1,1,-6.2074,107.0064,338087.0,2.560781283308463,1,11.838392857142857,8.07841,23710.428501297425,0
kota bekasi,jatiasih,35.483,85.813,37.0,39.466,Built-up,0.323,0.259,40.535,2023,1,0,-6.3072,106.9524,239159.0,2.3521366115725133,1,31.347100873709298,13.092804999999998,5910.122077793703,0
kota bekasi,jatisampurna,35.931,84.175,36.13,69.311,Built-up,0.358,0.278,40.535,2023,1,0,-6.3654,106.9249,114108.0,2.2792504941647937,1,54.2339593114241,14.511529999999999,1622.9039552843792,0
kota bekasi,medansatria,37.224,96.292,38.75,10.53,Built-up,0.203,0.136,37.331,2023,1,1,-6.1989,106.9836,158729.0,2.5191502720803687,1,9.269366197183096,7.5781930000000015,13766.608846487425,1
kota bekasi,mustikajaya,35.593,85.064,36.42,32.768,Built-up,0.293,0.179,38.079,2023,1,1,-6.3076,107.0166,216604.0,2.3245976006340006,1,27.793044953350297,11.157147,6414.475242833451,0
kota bekasi,pondokgede,36.142,92.356,38.36,24.987,Built-up,0.269,0.142,40.456,2023,1,1,-6.2691,106.9299,227423.0,2.486565074578644,1,21.880035026269702,10.882664000000002,8751.414168622774,0
kota bekasi,pondokmelati,35.485,85.475,37.39,38.409,Built-up,0.275,0.242,40.535,2023,1,0,-6.3095,106.9282,128690.0,2.342743593257503,1,30.92512077294686,11.147125,3265.497728945165,0
kota bekasi,rawalumbu,34.669,88.015,38.28,27.96,Built-up,0.219,0.131,39.587,2023,1,1,-6.2812,106.9942,222398.0,2.4675488519442657,1,24.721485411140584,8.669553,7679.488950276243,0
jakarta barat,cengkareng,36.573,91.804,39.82,5.286,Built-up,0.194,0.059,37.149,2023,1,0,-6.1515,106.7369,416552.5,2.4433502781252496,1,4.991501416430594,7.206906,66266.70378619155,0
jakarta barat,grogolpetamburan,35.901,87.153,39.15,6.01,Built-up,0.135,0.06,37.33,2023,1,0,-6.1634,106.7865,237367.0,2.3618059131188858,1,5.669811320754716,5.03955,33861.19828815977,0
jakarta barat,kalideres,35.951,91.348,39.61,5.258,Built-up,0.196,0.071,37.087,2023,1,1,-6.1346,106.7039,416552.5,2.4721387783821815,1,4.909430438842204,7.269052000000001,66563.19910514541,0
jakarta barat,kebonjeruk,36.072,86.505,39.53,10.059,Built-up,0.157,0.118,37.33,2023,1,0,-6.1895,106.7691,370282.0,2.333432239965472,1,8.99731663685152,5.86081,33482.41251469392,0
jakarta barat,kembangan,36.54,86.792,39.23,10.349,Built-up,0.224,0.126,37.176,2023,1,0,-6.1982,106.7418,315702.0,2.3119872136387856,1,9.19094138543517,8.327424,27817.605075337033,0
jakarta barat,palmerah,37.303,89.639,39.86,10.559,Built-up,0.146,0.122,37.33,2023,1,0,-6.1917,106.7956,233786.0,2.3402605540036028,1,9.410873440285206,5.45018,20225.452028722208,0
jakarta barat,tamansari,46.71,119.009,39.63,6.894,Tree cover,0.092,0.061,37.33,2023,1,0,-6.1481,106.8184,126736.0,2.4944246489205617,1,6.497643732327993,3.43436,16054.725107676717,1
jakarta barat,tambora,44.56,113.517,39.84,5.895,Built-up,0.091,0.048,37.33,2023,1,0,-6.1475,106.8035,8766.0,2.491593503072871,1,5.624999999999999,3.3970299999999995,1271.3560551124003,1
jakarta utara,cilincing,39.256,106.482,36.62,3.19,Built-up,0.244,0.068,37.33,2023,1,0,-6.1243,106.9421,416552.5,2.645121224165342,1,2.98689138576779,9.108519999999999,99415.87112171839,1
jakarta utara,kelapagading,40.67,104.622,38.64,5.514,Built-up,0.199,0.062,37.33,2023,1,0,-6.161,106.9037,146701.0,2.5107271418286534,1,5.192090395480226,7.42867,22520.878108688976,1
jakarta utara,koja,39.498,106.99,38.57,3.739,Built-up,0.132,0.063,37.33,2023,1,0,-6.1215,106.905,351261.0,2.6418588572275175,1,3.517403574788335,4.92756,74121.33361468665,1
jakarta utara,pademangan,46.081,120.698,38.4,3.198,Built-up,0.173,0.104,37.33,2023,1,0,-6.1301,106.8381,170512.0,2.5636243920052673,1,2.8967391304347823,6.458089999999999,40617.43687470224,1
jakarta utara,penjaringan,39.42,101.428,37.21,3.083,Built-up,0.22,0.074,37.269,2023,1,0,-6.115,106.7639,331310.0,2.5093518060366153,1,2.870577281191806,8.19918,81143.76683810922,1
jakarta utara,tanjungpriok,39.016,103.839,38.03,4.06,Built-up,0.142,0.101,37.33,2023,1,0,-6.1319,106.875,416552.5,2.594937025189924,1,3.68755676657584,5.300859999999999,82322.62845849803,1
jakarta selatan,cilandak,37.057,87.976,38.15,37.329,Built-up,0.307,0.193,40.535,2023,1,0,-6.2927,106.7933,229201.0,2.3116903591980447,1,31.29002514668902,12.444244999999999,5979.832502804665,0
jakarta selatan,jagakarsa,36.901,86.501,37.7,57.304,Built-up,0.304,0.27,40.535,2023,1,1,-6.334,106.8224,383275.0,2.2822880662779346,1,45.121259842519684,12.322639999999998,6573.734220636663,0
jakarta selatan,kebayoranbaru,39.282,96.788,39.42,22.272,Built-up,0.274,0.16,38.307,2023,1,0,-6.2447,106.8014,155693.0,2.4027605382056505,1,19.2,10.496118000000001,6690.142660708148,1
jakarta selatan,kebayoranlama,38.069,90.305,39.61,25.395,Built-up,0.276,0.143,38.998,2023,1,1,-6.2495,106.7801,333904.0,2.3114233791497094,1,22.21784776902887,10.763448,12650.274673233567,0
jakarta selatan,mampangprapatan,39.52,99.658,39.46,21.604,Built-up,0.209,0.146,38.789,2023,1,0,-6.2523,106.821,159222.0,2.459476801579467,1,18.851657940663177,8.106901,7043.974517784463,1
jakarta selatan,pancoran,38.522,98.167,39.26,25.372,Built-up,0.186,0.19,39.408,2023,1,1,-6.2553,106.8436,179798.0,2.4838570922524164,1,21.321008403361347,7.329888,6817.761261944486,1
jakarta selatan,pasarminggu,37.522,92.438,38.35,35.89,Built-up,0.259,0.23,40.535,2023,1,1,-6.2908,106.8293,335189.0,2.399615803956181,1,29.178861788617887,10.498565,9086.175115207374,0
jakarta selatan,pesanggrahan,38.087,90.392,40.28,23.82,Built-up,0.245,0.178,38.73,2023,1,0,-6.2504,106.7587,272483.0,2.3125847468467775,1,20.220713073005093,9.48885,10978.36422240129,0
jakarta selatan,setiabudi,40.727,103.18,38.5,17.99,Built-up,0.265,0.133,37.33,2023,1,0,-6.2196,106.83,116915.0,2.472739473242745,1,15.87819947043248,9.89245,6156.661400737231,1
jakarta selatan,tebet,40.216,103.077,39.01,17.948,Built-up,0.178,0.137,37.33,2023,1,0,-6.2289,106.8509,240402.0,2.500897709627329,1,15.785400175901495,6.64474,12687.460417986067,1
jakarta timur,cakung,39.452,100.587,38.85,7.969,Built-up,0.236,0.102,37.33,2023,1,0,-6.1885,106.9409,416552.5,2.4865766834767133,1,7.231397459165154,8.80988,46443.58345411974,1
jakarta timur,cipayung,35.463,84.372,37.03,48.413,Built-up,0.313,0.257,40.535,2023,1,0,-6.3253,106.9036,308484.0,2.313907248443628,1,38.51471758154335,12.687454999999998,6242.972497116144,0
jakarta timur,ciracas,35.393,83.766,38.93,53.48,Built-up,0.254,0.263,40.535,2023,1,0,-6.3339,106.8784,327813.0,2.3017063721045257,1,42.34362628661916,10.29589,6017.125550660793,0
jakarta timur,durensawit,38.754,99.65,38.56,16.888,Built-up,0.205,0.139,37.373,2023,1,0,-6.2325,106.9206,416552.5,2.5066659958746293,1,14.827041264266903,7.661464999999999,23286.700581395347,1
jakarta timur,jatinegara,40.03,103.039,39.54,18.159,Built-up,0.183,0.126,37.33,2023,1,1,-6.2273,106.8774,329325.0,2.5113087984401656,1,16.126998223801067,6.83139,17189.04953285662,1
jakarta timur,kramatjati,36.809,95.388,39.38,30.295,Built-up,0.188,0.152,40.24,2023,1,1,-6.2763,106.8654,325368.0,2.5228913750694284,1,26.29774305555556,7.56512,10396.80460137402,0
jakarta timur,makasar,37.145,96.138,38.56,25.658,Built-up,0.262,0.16,39.838,2023,1,0,-6.2663,106.8911,228488.0,2.5203303185214314,1,22.11896551724138,10.437556,8571.085602820916,1
jakarta timur,matraman,40.318,103.231,39.96,12.702,Built-up,0.221,0.132,37.33,2023,1,0,-6.2036,106.8645,190489.0,2.498451038288397,1,11.2208480565371,8.249929999999999,13902.277039848197,1
jakarta timur,pasarrebo,35.504,84.064,38.52,48.623,Built-up,0.249,0.252,40.535,2023,1,0,-6.3264,106.8573,242045.0,2.302870918255534,1,38.83626198083067,10.093214999999999,4877.677689780949,0
jakarta timur,pulogadung,40.747,103.407,39.68,10.47,Built-up,0.253,0.136,37.33,2023,1,0,-6.1932,106.889,309037.0,2.476992358732364,1,9.216549295774648,9.44449,26943.06887532694,1
jakarta pusat,cempakaputih,41.303,103.888,39.59,8.401,Built-up,0.177,0.095,37.33,2023,1,0,-6.1809,106.8681,98622.0,2.455806916767133,1,7.672146118721461,6.60741,10490.586107860867,1
jakarta pusat,gambir,40.179,96.864,39.29,7.605,Built-up,0.143,0.061,37.33,2023,1,0,-6.1715,106.8181,95807.0,2.3522669321741665,1,7.167766258246938,5.338189999999999,11133.875653689714,1
jakarta pusat,joharbaru,41.298,103.854,39.26,8.969,Built-up,0.129,0.076,37.33,2023,1,0,-6.1821,106.8546,140469.0,2.455293394486737,1,8.335501858736059,4.81557,14090.580800481493,1
jakarta pusat,kemayoran,41.056,102.627,39.16,6.168,Built-up,0.137,0.103,37.33,2023,1,0,-6.1627,106.8558,255632.0,2.4402463382157125,1,5.592021758839529,5.11421,35662.94642857143,1
jakarta pusat,menteng,40.367,99.528,37.97,10.741,Built-up,0.207,0.099,37.33,2023,1,0,-6.1958,106.8353,87964.0,2.405975777793894,1,9.773430391264785,7.727309999999999,7492.036453453709,1
jakarta pusat,sawahbesar,45.184,113.818,39.13,7.059,Built-up,0.116,0.09,37.33,2023,1,0,-6.1539,106.8332,126019.0,2.464446561579768,1,6.4761467889908255,4.33028,15637.051743392478,1
jakarta pusat,senen,40.757,100.573,38.74,10.007,Built-up,0.142,0.092,37.33,2023,1,0,-6.1842,106.8459,124341.0,2.40853030629595,1,9.163919413919412,5.300859999999999,11296.538566366859,1
jakarta pusat,tanahabang,40.324,100.087,38.84,12.45,Built-up,0.244,0.13,37.33,2023,1,0,-6.2054,106.8094,173198.0,2.4220065821314494,1,11.017699115044248,9.108519999999999,12877.17472118959,1
bogor,babakanmadang,73.898,126.029,22.215000000000003,207.8025,Tree cover,0.336,0.6970000000000001,38.586,2023,2,0,-6.5917,106.902,121972.0,1.6826751048092072,1,122.45285798467884,12.964896,584.1500939883382,1
