objectid,kode_kec_spatial,nama_prop,nama_kab,nama_kec,jumlah_penduduk,kepadatan_penduduk,jumlah_kk,luas_wilayah,pertumbuhan_2022,pertumbuhan_2021,pertumbuhan_2020,perpindahan_pddk,jumlah_desa,jumlah_kelurahan,perdagangan,nelayan,wiraswasta,tidak_blm_sekolah,slta,s1
,120606.0,SUMATERA UTARA,KARO,MUNTE,23668.0,10.59098925,8269.0,132.84,1.0,1.0,1.0,91.0,22.0,,18.0,4.0,3403.0,4470.0,7124.0,602.0
,330808.0,JAWA TENGAH,MAGELANG,MUNTILAN,80869.0,71.24177974,28022.0,30.65,1.0,1.0,1.0,89.0,13.0,1.0,642.0,7.0,6893.0,14018.0,20992.0,4447.0
,190501.0,KEP. BANGKA BELITUNG,BANGKA BARAT,MENTOK,55445.0,19.17824457,18090.0,376.88,1.0,2.0,2.0,183.0,4.0,5.0,125.0,696.0,2588.0,9158.0,13247.0,2237.0
,950228.0,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,MURKIM,1332.0,0.09824086,547.0,,0.0,0.0,0.0,2.0,4.0,,,,,1224.0,26.0,0.0
,621201.0,KALIMANTAN TENGAH,MURUNG RAYA,MURUNG,42984.0,1.77524571,13106.0,590.69,2.0,2.0,2.0,131.0,13.0,2.0,107.0,15.0,7103.0,14428.0,6565.0,2518.0
,950819.0,PAPUA PEGUNUNGAN,NDUGA,NIRKURI,4006.0,0.67862646,1572.0,,0.0,0.0,0.0,0.0,10.0,,,,6.0,3338.0,200.0,19.0
,810309.0,MALUKU,KEPULAUAN TANIMBAR,NIRUNMAS,8686.0,1.9473799,2611.0,384.23,1.0,2.0,2.0,104.0,5.0,,1.0,95.0,132.0,1330.0,2239.0,318.0
,950312.0,PAPUA PEGUNUNGAN,YAHUKIMO,MUSAIK,6736.0,0.41097553,1559.0,,0.0,0.0,0.0,36.0,10.0,,2.0,,7.0,5259.0,113.0,52.0
,110816.0,ACEH,ACEH UTARA,NISAM,20931.0,7.65953672,6393.0,67.35,2.0,2.0,3.0,24.0,29.0,,34.0,30.0,1478.0,5606.0,5057.0,569.0
,110827.0,ACEH,ACEH UTARA,NISAM ANTARA,13906.0,5.1629144,4146.0,169.51,2.0,3.0,3.0,24.0,6.0,,9.0,12.0,792.0,3941.0,2369.0,119.0
,530704.0,NUSA TENGGARA TIMUR,SIKKA,NITA,22796.0,13.43942419,7401.0,114.33,1.0,1.0,1.0,103.0,15.0,,3.0,3.0,897.0,2928.0,4675.0,1473.0
,530224.0,NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,NOEBANA,5074.0,1.28929705,1490.0,51.1,0.0,1.0,1.0,13.0,5.0,,,,55.0,1620.0,892.0,78.0
,530226.0,NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,NOEBEBA,12611.0,3.18243566,3380.0,189.51,0.0,1.0,1.0,29.0,7.0,,2.0,1.0,147.0,3043.0,2446.0,176.0
,530304.0,NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,NOEMUTI,13342.0,5.02668496,3743.0,138.74,1.0,1.0,2.0,42.0,12.0,,,,296.0,2088.0,2545.0,556.0
,530312.0,NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,MUSI,5058.0,1.90645014,1467.0,41.57,1.0,1.0,2.0,24.0,6.0,,1.0,,161.0,951.0,787.0,140.0
,327511.0,JAWA BARAT,KOTA BEKASI,MUSTIKAJAYA,216604.0,999.98591787,64741.0,26.46,1.0,2.0,2.0,736.0,,4.0,1380.0,4.0,13303.0,45225.0,77309.0,18766.0
,330904.0,JAWA TENGAH,BOYOLALI,MUSUK,33596.0,30.50718862,11611.0,80.94,1.0,1.0,2.0,112.0,10.0,,259.0,,2725.0,6997.0,7332.0,1035.0
,950712.0,PAPUA PEGUNUNGAN,LANNY JAYA,NOGI,5257.0,2.26218333,1948.0,,0.0,0.0,0.0,22.0,8.0,,2.0,,54.0,3887.0,528.0,163.0
,330912.0,JAWA TENGAH,BOYOLALI,NOGOSARI,75683.0,68.61700867,25775.0,56.76,1.0,2.0,2.0,228.0,13.0,,1051.0,3.0,6827.0,14630.0,18763.0,2576.0
,110724.0,ACEH,PIDIE,MUTIARA TIMUR,36045.0,11.29698488,10973.0,30.3,2.0,2.0,2.0,48.0,48.0,,5.0,31.0,2220.0,7579.0,10453.0,1605.0
,930102.0,PAPUA SELATAN,MERAUKE,MUTING,6883.0,0.15155503,2113.0,,2.0,2.0,2.0,39.0,12.0,,14.0,12.0,177.0,2524.0,970.0,124.0
,530313.0,NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,MUTIS,7692.0,2.83546813,2142.0,193.27,1.0,1.0,2.0,22.0,4.0,,,,162.0,1560.0,931.0,179.0
,940314.0,PAPUA TENGAH,PANIAI,MUYE,3650.0,0.65236182,752.0,,1.0,1.0,1.0,1.0,10.0,,,11.0,14.0,2908.0,227.0,58.0
,122306.0,SUMATERA UTARA,LABUHANBATU UTARA,NA IX - X,60237.0,16.32902543,16972.0,602.02,1.0,1.0,2.0,380.0,12.0,1.0,153.0,5.0,6809.0,19335.0,11014.0,1511.0
,940101.0,PAPUA TENGAH,NABIRE,NABIRE,102616.0,8.81638355,32233.0,,1.0,2.0,2.0,1955.0,3.0,9.0,515.0,819.0,8326.0,30512.0,28322.0,7218.0
,950417.0,PAPUA PEGUNUNGAN,TOLIKARA,NABUNAGE,5750.0,1.89330597,1635.0,,0.0,0.0,1.0,22.0,11.0,,,1.0,12.0,3817.0,324.0,34.0
,530318.0,NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,NAIBENU,5629.0,2.14775846,1496.0,102.41,1.0,1.0,2.0,26.0,4.0,,,1.0,162.0,980.0,999.0,199.0
,150211.0,JAMBI,MERANGIN,NALO TANTAN,20100.0,2.6498259,6186.0,228.95,2.0,2.0,2.0,42.0,7.0,,72.0,,2029.0,6200.0,3789.0,1149.0
,332012.0,JAWA TENGAH,JEPARA,NALUMSARI,81634.0,79.52395795,27970.0,54.9,2.0,2.0,2.0,48.0,15.0,,915.0,7.0,18833.0,20474.0,10132.0,1822.0
,610303.0,KALIMANTAN BARAT,SANGGAU,NOYAN,11679.0,0.93292572,3575.0,545.86,1.0,2.0,2.0,21.0,5.0,,6.0,,249.0,2996.0,1136.0,197.0
,711003.0,SULAWESI UTARA,BOLAANG MONGONDOW TIMUR,NUANGAN,10414.0,12.02828461,3613.0,123.78,1.0,1.0,1.0,46.0,11.0,,3.0,220.0,269.0,1812.0,1439.0,191.0
,190405.0,KEP. BANGKA BELITUNG,BANGKA TENGAH,NAMANG,17746.0,7.79032753,5625.0,203.7,2.0,1.0,2.0,27.0,8.0,,27.0,232.0,1358.0,3990.0,2394.0,352.0
,950421.0,PAPUA PEGUNUNGAN,TOLIKARA,NUMBA,4731.0,1.55417644,1249.0,,0.0,0.0,0.0,5.0,10.0,,8.0,1.0,4.0,3308.0,257.0,21.0
,747111.0,SULAWESI TENGGARA,KOTA KENDARI,NAMBO,12315.0,46.07003247,3788.0,,2.0,2.0,3.0,50.0,,6.0,9.0,1009.0,1283.0,3013.0,2984.0,492.0
,810401.0,MALUKU,BURU,NAMLEA,37264.0,7.53158436,10702.0,83.06,1.0,2.0,2.0,349.0,7.0,,61.0,404.0,2668.0,8146.0,11504.0,3161.0
,950313.0,PAPUA PEGUNUNGAN,YAHUKIMO,PASEMA,5275.0,0.32488208,1232.0,,0.0,0.0,0.0,2.0,7.0,,,,16.0,4234.0,132.0,45.0
,120706.0,SUMATERA UTARA,DELI SERDANG,NAMO RAMBE,41791.0,16.11013655,13520.0,68.18,1.0,1.0,2.0,160.0,36.0,,75.0,7.0,5022.0,11036.0,12472.0,2136.0
,810901.0,MALUKU,BURU SELATAN,NAMROLE,22373.0,6.01164108,6265.0,987.94,2.0,2.0,3.0,252.0,17.0,,15.0,240.0,1020.0,6801.0,5270.0,1898.0
,111409.0,ACEH,ACEH JAYA,PASIE RAYA,7439.0,1.89161523,2471.0,374.87,2.0,2.0,2.0,9.0,14.0,,8.0,10.0,539.0,1501.0,1292.0,256.0
,730109.0,SULAWESI SELATAN,KEPULAUAN SELAYAR,PASILAMBENA,8578.0,7.32014833,2505.0,104.38,1.0,1.0,2.0,39.0,6.0,,4.0,697.0,383.0,3153.0,720.0,181.0
,730107.0,SULAWESI SELATAN,KEPULAUAN SELAYAR,PASIMARANNU,10915.0,9.36779049,3550.0,176.63,1.0,1.0,2.0,53.0,8.0,,8.0,575.0,996.0,3769.0,1062.0,263.0
,730106.0,SULAWESI SELATAN,KEPULAUAN SELAYAR,PASIMASUNGGU,9261.0,7.95184938,2901.0,123.48,1.0,1.0,1.0,30.0,7.0,,3.0,515.0,453.0,2656.0,975.0,232.0
,530423.0,NUSA TENGGARA TIMUR,BELU,NANAET DUABESI,5373.0,4.79929031,1436.0,69.65,1.0,2.0,2.0,9.0,4.0,,2.0,,54.0,2296.0,438.0,96.0
,610904.0,KALIMANTAN BARAT,SEKADAU,NANGA MAHAP,27905.0,4.6408757,8515.0,736.99,1.0,1.0,2.0,59.0,13.0,,13.0,,822.0,7412.0,2541.0,299.0
,611002.0,KALIMANTAN BARAT,MELAWI,NANGA PINOH,51604.0,5.05892163,15863.0,408.82,1.0,2.0,2.0,145.0,17.0,,108.0,1.0,8631.0,15639.0,10338.0,3108.0
,610903.0,KALIMANTAN BARAT,SEKADAU,NANGA TAMAN,29061.0,4.82384809,8939.0,1106.67,1.0,2.0,2.0,75.0,15.0,,33.0,,869.0,7948.0,3095.0,412.0
,610411.0,KALIMANTAN BARAT,KETAPANG,NANGA TAYAP,37407.0,1.23469803,12200.0,2552.77,1.0,2.0,2.0,33.0,20.0,,33.0,8.0,2415.0,10184.0,4098.0,571.0
,530801.0,NUSA TENGGARA TIMUR,ENDE,NANGAPANDA,23203.0,11.05386228,6467.0,190.97,0.0,1.0,1.0,66.0,28.0,1.0,33.0,290.0,394.0,3146.0,5164.0,1171.0
,531602.0,NUSA TENGGARA TIMUR,NAGEKEO,NANGARORO,21963.0,15.76892113,5799.0,249.5,1.0,1.0,2.0,73.0,18.0,1.0,4.0,88.0,617.0,2761.0,5003.0,1116.0
,732603.0,SULAWESI SELATAN,TORAJA UTARA,NANGGALA,10257.0,7.87427839,3354.0,81.73,1.0,1.0,1.0,47.0,8.0,1.0,4.0,,401.0,3606.0,2142.0,293.0
,350804.0,JAWA TIMUR,LUMAJANG,PASIRIAN,90047.0,49.87763606,30534.0,127.67,1.0,1.0,1.0,96.0,11.0,,186.0,30.0,16351.0,15172.0,12517.0,2651.0
,320438.0,JAWA BARAT,BANDUNG,PASIRJAMBU,96324.0,54.98198287,33512.0,207.03,1.0,2.0,2.0,461.0,10.0,,181.0,,3673.0,23544.0,12885.0,1712.0
,320332.0,JAWA BARAT,CIANJUR,PASIRKUDA,35939.0,9.8085996,14424.0,110.44,1.0,2.0,2.0,144.0,9.0,,164.0,2.0,5249.0,8525.0,1906.0,352.0
,320508.0,JAWA BARAT,GARUT,PASIRWANGI,72067.0,23.18108753,23335.0,54.38,2.0,2.0,3.0,384.0,12.0,,711.0,1.0,8693.0,18158.0,7565.0,863.0
,352913.0,JAWA TIMUR,SUMENEP,PASONGSONGAN,51945.0,24.86440889,16560.0,112.11,1.0,1.0,2.0,99.0,10.0,,197.0,387.0,5162.0,26399.0,3682.0,761.0
,340110.0,DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,NANGGULAN,31286.0,54.18866852,10848.0,39.28,1.0,1.0,1.0,33.0,6.0,,17.0,1.0,2197.0,5229.0,9877.0,1919.0
,320121.0,JAWA BARAT,BOGOR,NANGGUNG,100914.0,33.35407908,32508.0,159.1,2.0,2.0,2.0,243.0,11.0,,119.0,,14271.0,24092.0,7564.0,804.0
,710405.0,SULAWESI UTARA,KEPULAUAN TALAUD,NANUSA,3742.0,3.67142885,1315.0,29.44,1.0,1.0,1.0,25.0,9.0,,,113.0,75.0,395.0,1150.0,195.0
,740306.0,SULAWESI TENGGARA,MUNA,NAPABALANO,12473.0,6.66542884,3701.0,87.69,1.0,2.0,2.0,52.0,4.0,2.0,15.0,655.0,482.0,2700.0,2946.0,579.0
,170313.0,BENGKULU,BENGKULU UTARA,NAPAL PUTIH,8493.0,1.88197569,2657.0,478.18,1.0,2.0,2.0,21.0,10.0,,4.0,1.0,699.0,2207.0,1053.0,91.0
,940102.0,PAPUA TENGAH,NABIRE,NAPAN,1633.0,0.13840317,446.0,,1.0,1.0,2.0,24.0,3.0,,2.0,146.0,32.0,479.0,367.0,16.0
,741311.0,SULAWESI TENGGARA,MUNA BARAT,NAPANO KUSAMBI,5969.0,7.17965756,1771.0,87.1,2.0,2.0,2.0,19.0,6.0,,2.0,290.0,284.0,1425.0,1141.0,232.0
,820210.0,MALUKU UTARA,HALMAHERA TENGAH,PATANI TIMUR,4193.0,1.73261663,1126.0,152.84,1.0,1.0,2.0,13.0,6.0,,3.0,43.0,111.0,952.0,951.0,195.0
,820206.0,MALUKU UTARA,HALMAHERA TENGAH,PATANI UTARA,7309.0,3.05370936,2057.0,49.11,1.0,1.0,1.0,37.0,6.0,,3.0,56.0,196.0,1629.0,1868.0,443.0
,327902.0,JAWA BARAT,KOTA BANJAR,PATARUMAN,62917.0,479.3175833,22361.0,54.33,1.0,2.0,2.0,198.0,6.0,2.0,1343.0,5.0,4533.0,10255.0,12949.0,2273.0
,332404.0,JAWA TENGAH,KENDAL,PATEAN,56341.0,55.57748848,19929.0,105.4,1.0,1.0,1.0,84.0,14.0,,340.0,2.0,2109.0,15595.0,5154.0,880.0
,121316.0,SUMATERA UTARA,MANDAILING NATAL,NATAL,34376.0,5.19729102,10201.0,794.12,1.0,1.0,2.0,74.0,28.0,2.0,122.0,525.0,3758.0,9158.0,5627.0,933.0
,180104.0,LAMPUNG,LAMPUNG SELATAN,NATAR,198665.0,88.60234383,62197.0,252.11,1.0,2.0,2.0,627.0,26.0,,652.0,27.0,13171.0,57506.0,40555.0,5852.0
,930112.0,PAPUA SELATAN,MERAUKE,NAUKENJERAI,2598.0,0.0547171,743.0,,2.0,2.0,3.0,5.0,5.0,,2.0,40.0,27.0,939.0,355.0,30.0
,350107.0,JAWA TIMUR,PACITAN,NAWANGAN,52564.0,36.8423953,19255.0,131.41,1.0,1.0,1.0,69.0,9.0,,49.0,3.0,7072.0,7014.0,5671.0,1112.0
,332414.0,JAWA TENGAH,KENDAL,PATEBON,64308.0,63.40886637,22128.0,46.21,1.0,1.0,2.0,47.0,18.0,,574.0,764.0,8225.0,22333.0,11077.0,2967.0
,331810.0,JAWA TENGAH,PATI,PATI,111936.0,70.95828332,40538.0,45.37,1.0,1.0,1.0,152.0,24.0,5.0,618.0,163.0,14582.0,18730.0,32278.0,10234.0
,360124.0,BANTEN,PANDEGLANG,PATIA,32424.0,11.63846325,11167.0,49.07,1.0,2.0,2.0,93.0,10.0,,13.0,8.0,5612.0,6081.0,2929.0,420.0
,530805.0,NUSA TENGGARA TIMUR,ENDE,NDONA,13750.0,6.55175126,4163.0,95.1,0.0,1.0,1.0,71.0,12.0,2.0,24.0,40.0,277.0,2005.0,3071.0,872.0
,940206.0,PAPUA TENGAH,PUNCAK JAYA,NUME,4075.0,0.68624618,1180.0,,0.0,0.0,0.0,11.0,13.0,,2.0,,3.0,3429.0,138.0,15.0
,530817.0,NUSA TENGGARA TIMUR,ENDE,NDORI,5753.0,2.75699151,1824.0,27.48,1.0,1.0,1.0,33.0,10.0,,8.0,152.0,66.0,958.0,952.0,149.0
,530116.0,NUSA TENGGARA TIMUR,KUPANG,NEKAMESE,12534.0,2.43492177,3352.0,126.7,1.0,1.0,2.0,35.0,11.0,,15.0,6.0,414.0,3238.0,1922.0,332.0
,950413.0,PAPUA PEGUNUNGAN,TOLIKARA,NELAWI,7124.0,2.42373933,1574.0,,0.0,0.0,0.0,6.0,12.0,,2.0,,6.0,5610.0,236.0,39.0
,537104.0,NUSA TENGGARA TIMUR,KOTA KUPANG,OEBOBO,98266.0,619.07690763,32091.0,15.15,1.0,1.0,1.0,761.0,,7.0,232.0,85.0,10271.0,15944.0,32859.0,12467.0
,530218.0,NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,OENINO,11910.0,3.06776933,3377.0,159.53,0.0,1.0,1.0,27.0,7.0,,3.0,,199.0,3568.0,1928.0,166.0
,921103.0,PAPUA BARAT,MANOKWARI SELATAN,NENEY,2755.0,1.48767483,823.0,189.52,0.0,1.0,1.0,2.0,7.0,,1.0,,5.0,1422.0,220.0,65.0
,950830.0,PAPUA PEGUNUNGAN,NDUGA,NENGGEAGIN,2064.0,0.35519598,964.0,,0.0,0.0,1.0,9.0,5.0,,,,1.0,1769.0,55.0,23.0
,610801.0,KALIMANTAN BARAT,LANDAK,NGABANG,80616.0,9.47950891,24308.0,1372.95,2.0,2.0,2.0,287.0,19.0,,92.0,17.0,3096.0,26192.0,14969.0,3495.0
,350604.0,JAWA TIMUR,KEDIRI,NGADILUWIH,81551.0,53.42345541,29084.0,43.86,1.0,1.0,1.0,82.0,16.0,,1095.0,38.0,5234.0,14413.0,19108.0,3909.0
,332309.0,JAWA TENGAH,TEMANGGUNG,NGADIREJO,58605.0,67.3273715,19694.0,39.23,1.0,1.0,2.0,56.0,19.0,1.0,625.0,1.0,3348.0,13165.0,6939.0,1436.0
,350727.0,JAWA TIMUR,MALANG,NGANTANG,59879.0,17.11041996,21656.0,132.39,1.0,1.0,1.0,84.0,13.0,,520.0,29.0,5003.0,10272.0,8654.0,1030.0
,940512.0,PAPUA TENGAH,PUNCAK,OGAMANIM,6747.0,0.87222088,1724.0,,0.0,0.0,0.0,2.0,7.0,,,,5.0,6630.0,32.0,2.0
,720405.0,SULAWESI TENGAH,TOLI TOLI,OGODEIDE,13594.0,3.63531313,4247.0,274.24,2.0,2.0,2.0,57.0,11.0,,11.0,765.0,158.0,2915.0,1812.0,271.0
,740908.0,SULAWESI TENGGARA,KONAWE UTARA,OHEO,5522.0,1.27209459,1658.0,471.71,2.0,2.0,3.0,21.0,16.0,1.0,1.0,9.0,351.0,1650.0,1016.0,261.0
,740806.0,SULAWESI TENGGARA,KOLAKA UTARA,NGAPA,16613.0,5.50703009,5745.0,167.6,1.0,2.0,2.0,122.0,11.0,1.0,29.0,5.0,1137.0,4135.0,2244.0,409.0
,351605.0,JAWA TIMUR,MOJOKERTO,NGORO,85561.0,86.35718733,29686.0,68.1,1.0,1.0,2.0,103.0,19.0,,59.0,,10281.0,24411.0,19990.0,2439.0
,352201.0,JAWA TIMUR,BOJONEGORO,NGRAHO,48362.0,20.80750592,16957.0,87.07,1.0,1.0,1.0,58.0,16.0,,41.0,3.0,10617.0,9080.0,6845.0,1004.0
,352102.0,JAWA TIMUR,NGAWI,NGRAMBE,44415.0,31.71792028,15892.0,68.75,1.0,1.0,1.0,48.0,14.0,,436.0,3.0,8959.0,9528.0,9186.0,1207.0
,331408.0,JAWA TENGAH,SRAGEN,NGRAMPAL,44016.0,44.01084687,15723.0,39.56,1.0,1.0,1.0,61.0,8.0,,77.0,1.0,12737.0,8907.0,10645.0,1498.0
,350202.0,JAWA TIMUR,PONOROGO,NGRAYUN,62095.0,43.67419559,22756.0,178.56,1.0,1.0,1.0,88.0,11.0,,82.0,1.0,5858.0,11091.0,7453.0,1027.0
,351421.0,JAWA TIMUR,PASURUAN,NGULING,63091.0,41.96971655,22190.0,46.6,1.0,1.0,2.0,75.0,15.0,,81.0,1451.0,13187.0,15412.0,5684.0,865.0
,950221.0,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,OKSAMOL,3350.0,0.24694743,835.0,,0.0,0.0,1.0,0.0,12.0,,,,6.0,2767.0,85.0,6.0
,351721.0,JAWA TIMUR,JOMBANG,NGUSIKAN,23768.0,21.31668221,8596.0,49.71,1.0,1.0,1.0,26.0,11.0,,446.0,,1123.0,4843.0,4535.0,635.0
,331105.0,JAWA TENGAH,SUKOHARJO,NGUTER,55815.0,112.74086682,19011.0,59.04,1.0,1.0,1.0,79.0,16.0,,161.0,,15762.0,11853.0,12554.0,2191.0
,110821.0,ACEH,ACEH UTARA,NIBONG,11378.0,4.16929273,3509.0,16.49,2.0,3.0,2.0,9.0,20.0,,28.0,35.0,850.0,2901.0,2700.0,302.0
,950224.0,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,OKSEBANG,1197.0,0.08544265,345.0,,0.0,0.0,1.0,7.0,4.0,,,,1.0,770.0,79.0,7.0
,950201.0,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,OKSIBIL,6713.0,0.47716991,2261.0,,1.0,1.0,2.0,93.0,8.0,,13.0,1.0,320.0,2531.0,1229.0,811.0
,920712.0,PAPUA BARAT,TELUK WONDAMA,NIKIWAR,1708.0,0.33131573,462.0,388.84,1.0,3.0,2.0,12.0,5.0,,1.0,30.0,78.0,511.0,339.0,26.0
,950214.0,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,OKSOP,3560.0,0.26316335,1024.0,,0.0,0.0,1.0,5.0,5.0,,2.0,,1.0,2511.0,151.0,23.0
,352705.0,JAWA TIMUR,SAMPANG,OMBEN,87715.0,71.28911657,28536.0,105.21,2.0,2.0,2.0,333.0,20.0,,1734.0,3.0,25262.0,27434.0,2709.0,396.0
,531306.0,NUSA TENGGARA TIMUR,LEMBATA,OMESURI,20708.0,16.01129244,6320.0,206.88,1.0,2.0,2.0,71.0,22.0,,19.0,277.0,310.0,3219.0,3985.0,823.0
,910307.0,PAPUA,JAYAPURA,NIMBORAN,5460.0,0.38829127,1627.0,149.68,1.0,1.0,2.0,53.0,13.0,1.0,7.0,4.0,209.0,1540.0,1563.0,222.0
,217104.0,KEPULAUAN RIAU,KOTA BATAM,NONGSA,96037.0,89.92859987,33404.0,114.71,2.0,2.0,2.0,467.0,,4.0,95.0,645.0,19837.0,30737.0,30991.0,3143.0
,760313.0,SULAWESI BARAT,MAMASA,NOSU,5311.0,1.74074792,1520.0,113.74,1.0,2.0,2.0,15.0,6.0,1.0,2.0,4.0,98.0,1752.0,870.0,186.0
,732402.0,SULAWESI SELATAN,LUWU TIMUR,NUHA,24486.0,3.63004547,8393.0,927.9,2.0,2.0,2.0,147.0,4.0,1.0,8.0,6.0,1842.0,5313.0,8911.0,2876.0
,720113.0,SULAWESI TENGAH,BANGGAI,NUHON,19816.0,2.38583322,6560.0,839.66,1.0,2.0,2.0,52.0,20.0,,2.0,208.0,731.0,3446.0,3028.0,536.0
,530232.0,NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,NUNBENA,5328.0,1.31167097,1561.0,138.43,1.0,1.0,1.0,3.0,6.0,,1.0,,57.0,1159.0,759.0,57.0
,530217.0,NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,NUNKOLO,14074.0,3.51550195,3963.0,71.18,0.0,1.0,1.0,19.0,9.0,,10.0,8.0,161.0,5017.0,2363.0,201.0
,650302.0,KALIMANTAN UTARA,NUNUKAN,NUNUKAN,72925.0,5.29856055,29760.0,821.87,1.0,1.0,2.0,727.0,1.0,4.0,134.0,497.0,6927.0,19480.0,13788.0,2680.0
,650309.0,KALIMANTAN UTARA,NUNUKAN,NUNUKAN SELATAN,25547.0,1.80275356,8573.0,115.6,2.0,2.0,2.0,150.0,,4.0,27.0,640.0,2052.0,8128.0,3981.0,881.0
,110306.0,ACEH,ACEH TIMUR,NURUSSALAM,18865.0,3.44658914,5637.0,85.79,2.0,2.0,2.0,41.0,31.0,,21.0,388.0,1321.0,6097.0,2700.0,430.0
,810116.0,MALUKU,MALUKU TENGAH,NUSA LAUT,5437.0,0.67531475,1942.0,26.89,0.0,1.0,1.0,121.0,7.0,,2.0,52.0,65.0,591.0,1890.0,171.0
,510501.0,BALI,KLUNGKUNG,NUSA PENIDA,64580.0,203.5482227,18163.0,214.07,1.0,2.0,2.0,127.0,16.0,,66.0,1148.0,3315.0,24335.0,9172.0,2239.0
,710309.0,SULAWESI UTARA,KEPULAUAN SANGIHE,NUSA TABUKAN,3370.0,5.58718146,1187.0,10.47,1.0,1.0,1.0,19.0,5.0,,1.0,775.0,18.0,449.0,534.0,54.0
,817101.0,MALUKU,KOTA AMBON,NUSANIWE,91319.0,386.26654779,29946.0,47.12,1.0,1.0,1.0,782.0,5.0,8.0,106.0,700.0,4737.0,12501.0,41432.0,10374.0
,330105.0,JAWA TENGAH,CILACAP,NUSAWUNGU,90754.0,38.79512515,30934.0,68.08,1.0,1.0,2.0,184.0,17.0,,279.0,257.0,9982.0,20456.0,13669.0,1717.0
,320239.0,JAWA BARAT,SUKABUMI,NYALINDUNG,53413.0,12.70702895,19597.0,102.85,1.0,2.0,2.0,180.0,10.0,,60.0,1.0,2655.0,11436.0,5867.0,809.0
,121422.0,SUMATERA UTARA,NIAS SELATAN,ONOHAZUMBA,7010.0,2.78745177,1733.0,48.51,1.0,1.0,1.0,54.0,10.0,,2.0,1.0,220.0,3137.0,694.0,125.0
,827203.0,MALUKU UTARA,KOTA TIDORE KEPULAUAN,OBA,14349.0,8.16639484,4561.0,430.72,1.0,2.0,2.0,68.0,12.0,1.0,10.0,82.0,609.0,3046.0,3320.0,604.0
,827207.0,MALUKU UTARA,KOTA TIDORE KEPULAUAN,OBA SELATAN,6914.0,4.01979191,2101.0,173.68,1.0,2.0,1.0,49.0,7.0,,,28.0,163.0,1479.0,1274.0,176.0
,827206.0,MALUKU UTARA,KOTA TIDORE KEPULAUAN,OBA TENGAH,10681.0,6.17264381,3324.0,620.17,1.0,1.0,1.0,36.0,13.0,1.0,2.0,229.0,444.0,2134.0,2440.0,453.0
,827202.0,MALUKU UTARA,KOTA TIDORE KEPULAUAN,OBA UTARA,21210.0,12.00184111,6651.0,332.46,1.0,2.0,2.0,107.0,11.0,2.0,22.0,353.0,2343.0,4106.0,5622.0,1398.0
,930301.0,PAPUA SELATAN,MAPPI,OBAA,34355.0,1.40757895,9794.0,,2.0,2.0,3.0,262.0,23.0,1.0,34.0,18.0,1163.0,15457.0,4442.0,1706.0
,820406.0,MALUKU UTARA,HALMAHERA SELATAN,OBI,18067.0,2.21135401,5052.0,986.47,1.0,1.0,2.0,68.0,9.0,,7.0,234.0,1296.0,4988.0,3991.0,530.0
,820428.0,MALUKU UTARA,HALMAHERA SELATAN,OBI BARAT,5704.0,0.69895288,1430.0,89.19,1.0,2.0,2.0,17.0,6.0,,3.0,143.0,104.0,1662.0,815.0,82.0
,820405.0,MALUKU UTARA,HALMAHERA SELATAN,OBI SELATAN,15299.0,1.91307319,4145.0,1021.02,1.0,1.0,1.0,45.0,8.0,,3.0,545.0,571.0,3953.0,2849.0,288.0
,820429.0,MALUKU UTARA,HALMAHERA SELATAN,OBI TIMUR,4040.0,0.48774782,1173.0,586.28,1.0,1.0,1.0,13.0,4.0,,,71.0,93.0,971.0,673.0,60.0
,820430.0,MALUKU UTARA,HALMAHERA SELATAN,OBI UTARA,10072.0,1.21078549,2796.0,142.69,1.0,1.0,2.0,34.0,7.0,,,354.0,438.0,2537.0,2188.0,383.0
,950308.0,PAPUA PEGUNUNGAN,YAHUKIMO,OBIO,6236.0,0.3787134,1439.0,,0.0,0.0,0.0,11.0,13.0,,1.0,3.0,13.0,5785.0,98.0,12.0
,930103.0,PAPUA SELATAN,MERAUKE,OKABA,4171.0,0.09248367,1298.0,,1.0,1.0,2.0,11.0,9.0,,8.0,53.0,60.0,1399.0,425.0,41.0
,950223.0,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,OKBEMTAU,2176.0,0.15459665,597.0,,1.0,1.0,1.0,3.0,9.0,,,,,1556.0,140.0,11.0
